 	Area	X	Y
394	16	1933.062	291.250
395	23	146.022	292.717
396	40	1304.900	294.250
397	17	1960.559	292.088
398	21	544.405	296.167
399	30	1151.800	296.833
400	31	1461.081	296.048
401	32	1591.406	295.844
402	22	712.455	296.727
403	33	771.227	297.955
404	14	1982.500	297
405	38	24.658	299.684
406	16	902.875	298.750
407	35	1784.129	300.329
408	20	499.100	300.750
409	14	1130.357	299.857
410	5	1266.500	299.500
411	27	1384.722	301.389
412	37	1631.797	303.473
413	35	1730.557	302.243
414	29	221.293	303.328
415	28	1092.357	303.929
416	20	2008.850	303.050
417	8	1020.625	302.625
418	31	1868.210	304.210
419	18	51.278	306
420	6	621.167	305.333
421	12	787.500	305.917
422	40	810.875	308.775
423	6	1718	307.500
424	21	1319.310	310.119
425	37	84.608	311.203
426	11	140.682	310.045
427	18	576.167	310.389
428	40	1539.575	312.200
429	34	262	312.324
430	16	869.125	313.500
431	14	387.786	315.429
432	19	883.132	315.553
433	15	1069.900	315.367
434	25	1451.780	316.380
435	24	1199.417	316.792
436	30	684.700	319.133
437	19	1240.658	318.553
438	28	1366.714	318.893
439	27	175.204	319.685
440	38	448.079	320.553
441	38	1004.421	321.053
442	31	1929.823	320.758
443	27	1172.685	322.204
444	20	1232.550	322.150
445	7	249.500	321.500
446	39	129.244	324.756
447	6	1009.667	324.667
448	24	1067.542	325.792
449	36	2019.250	326.361
450	7	173.929	326.214
451	27	687.426	328.315
452	23	1890.413	328.717
453	20	1.850	329.800
454	10	893.500	329
455	20	938.100	330.450
456	28	358.536	332.214
457	32	1586.969	332.438
458	30	1302.167	333.100
459	36	1358.333	335.306
460	14	1429.714	333.929
461	37	1857.689	335.770
462	23	955.370	335.717
463	26	395.846	337.923
464	24	518.083	338.333
465	20	722	337.300
466	28	1684.179	338.536
467	41	1500.061	339.500
468	12	792.750	339.167
469	28	1671.929	340.143
470	16	47.750	340.500
471	10	246.500	340.700
472	25	352.180	341.820
473	8	1038	340.875
474	10	740.900	342
475	14	1983.786	342.071
476	4	1834	342
477	34	1106.971	345.471
478	36	1267.889	345.500
479	23	812.891	345.978
480	32	294.531	347.406
481	27	688.056	348.315
482	32	1453.031	349.719
483	40	1723.425	349.750
484	39	569.910	351.474
485	19	1329.553	349.711
486	15	1080.233	351.167
487	28	1573.250	352.036
488	31	1225.565	354.435
489	12	1735.333	353
490	6	253.667	354.500
491	37	426.608	356.500
492	11	1550.864	354.682
493	37	96.878	357.797
494	52	8.692	360.173
495	33	381.803	359.621
496	22	1380.500	358.955
497	4	1642	358.750
498	37	1785.257	361.014
499	18	1754.833	360.611
500	39	248.064	362.731
501	30	771.133	364.500
502	23	1340.065	363.848
503	39	833.910	365.500
504	28	947.143	364.964
505	39	482.013	366.731
506	26	664.962	365.500
507	31	1831.694	366.952
508	36	542.167	367.444
509	20	460.550	367.750
510	38	1188.605	372.263
511	21	1389.500	370.738
512	37	149.824	373.149
513	9	1057.500	370.500
514	40	1952.325	374.150
515	8	571.375	372.875
516	31	746.694	374.435
517	35	1002.300	375.500
518	35	984.700	378.357
519	44	2023.455	379.409
520	15	1477.633	379.633
521	32	1085.594	381.969
522	6	1115	380.500
523	7	1762.071	381.071
524	22	162.636	383.182
525	37	343.851	384.041
526	33	1036.409	384.258
527	5	824.100	383.300
528	27	1418.722	385.500
529	34	1511.794	387.794
530	31	1534.403	386.919
531	27	1594.241	387.463
532	13	1919.577	386.038
533	22	1578.273	388
534	6	1875.833	386.667
535	28	1705.750	389.179
536	20	34.750	389.750
537	14	661	389
538	37	1266.770	390.365
539	24	1943.375	389.958
540	36	188.917	392.056
541	36	1094.056	391.528
542	35	369.700	392.871
543	8	644	390.500
544	44	81.591	393.795
545	38	1727.079	393.921
546	18	28.889	393.167
547	47	871.777	395.968
548	31	900.016	395.016
549	29	445.466	395.776
550	19	1210.500	395.500
551	34	1866.471	397.441
552	36	493.639	399.056
553	32	1285.312	398.719
554	9	1320.833	396.722
555	28	533	399.393
556	28	773.679	400.893
557	25	807.740	401.420
558	37	752.230	403.851
559	31	2038.113	403.758
560	39	322.269	406.474
561	11	663.045	403.682
562	43	961.081	405.756
563	36	1134.250	406.667
564	22	733.273	406.591
565	42	1812.095	407.571
566	12	701.250	407.500
567	11	1464.773	407.682
568	41	266.524	409.915
569	8	1281.500	408.125
570	8	999.750	409.375
571	4	1316.750	411.500
572	39	1471.038	413.910
573	21	555.833	413.929
574	36	1940.722	415.556
575	32	594.219	416.531
576	36	637.028	416.667
577	23	113.935	416.674
578	16	819.562	416.562
579	28	1643.964	419.214
580	29	1825.431	418.224
581	26	1693	421.038
582	29	1366.707	423.983
583	19	1186.658	424.605
584	31	1619.081	425.597
585	36	867.611	426.444
586	43	30.988	429.012
587	16	454.125	427.750
588	26	1557.808	428.115
589	24	1533.500	429.208
590	25	539.020	430.140
591	31	1341.597	431.855
592	33	924.045	432.712
593	31	1997.597	434.177
594	28	260.286	434.964
595	20	667.600	434.550
596	6	1578.667	433.167
597	11	1186.045	434.773
598	24	1278.042	436.417
599	38	1418.658	436.368
600	23	736.935	436.761
601	31	1480.597	438.694
602	7	1711.214	438.357
603	36	1730.722	440.889
604	7	1025.214	440.929
605	34	2034.147	443.912
606	33	1205.288	446.288
607	25	901.740	447.340
608	38	1770.895	447.579
609	38	186.421	447.974
610	35	628.586	448.186
611	27	1975.944	447.981
612	30	654.533	449.433
613	24	1140.375	449.417
614	34	158.441	450.294
615	31	1378.177	450.597
616	17	1396.265	449.088
617	24	1951.583	449.667
618	11	1518.318	450.318
619	25	1613.540	451.340
620	26	1342.462	452.192
621	31	584.887	453.887
622	39	1862.269	453.833
623	6	1492.667	452.667
624	24	542.542	456.792
625	19	791.763	457.184
626	41	994.159	457.817
627	36	1509.528	457.694
628	13	1660.962	455.731
629	34	112.912	458.971
630	29	691.190	457.776
631	41	387.256	460.915
632	35	1182.500	460.471
633	13	1241.500	458.962
634	31	1921.952	460.274
635	33	1941.318	460.955
636	28	1688.821	460.821
637	35	448.329	463.786
638	31	754.242	463.145
639	33	1306.894	463.409
640	7	731.643	462.929
641	51	294.441	466.657
642	27	110.722	466.722
643	35	42.929	468.071
644	6	138.500	467
645	22	937.091	468.818
646	18	1846.611	468.278
647	18	1881.167	469.778
648	44	880.614	473.636
649	33	1601.136	473.045
650	14	630	472.786
651	24	1042.083	473.625
652	39	1087.346	475.500
653	35	1641.071	474.871
654	13	1871.038	473.808
655	25	1138.980	475.020
656	33	1267.015	475.409
657	10	1594.200	475.500
658	38	1124.237	479
659	20	1186.850	478.450
660	6	818.167	477.667
661	29	228.707	480.017
662	30	1998.100	480.433
663	41	491.988	481.915
664	25	558.660	481.500
665	21	744.833	481.881
666	27	1408.611	482.722
667	10	1451.400	480.700
668	41	1731.085	483.134
669	5	1937.500	483.700
670	28	1900.714	486.071
671	14	103.143	486.857
672	16	57.625	487.625
673	37	959.878	489.068
674	16	1245.875	487.500
675	10	195.800	488.200
676	5	1929.900	487.300
677	7	1291.357	488.214
678	20	694.800	490.400
679	30	416.867	492.833
680	47	814.436	493.394
681	40	2024.925	493.975
682	8	354	493.125
683	32	717.438	494.344
684	35	1474.814	495.129
685	41	1804.841	496.402
686	30	1664.900	496.233
687	13	1852.038	496.192
688	41	998.329	499.598
689	31	1577.823	500.306
690	48	28.146	503.062
691	16	450.250	500.938
692	42	212.286	503.762
693	24	1851.833	503
694	10	1129.500	503
695	27	1200.463	504.722
696	13	1504.269	502.731
697	5	98.300	503.900
698	17	1016.559	505.324
699	22	313.227	506.545
700	31	507.500	507.952
701	13	1177.192	505.962
702	13	1826.115	506.192
703	28	631.679	507.893
704	9	1064.833	506.500
705	40	347.500	510.400
706	6	1402	509.500
707	4	1233.750	511
708	31	1592.855	513.242
709	9	446.167	513.167
710	18	805.833	513.667
711	8	1143.500	513
712	10	2006.300	513.600
713	24	771.292	515.667
714	12	139.083	516
715	37	1702.986	518.311
716	44	560.568	519.023
717	31	1284.629	518.468
718	22	1496.545	517.636
719	42	1775.738	520.524
720	19	262.395	521.079
721	43	172.686	522.942
722	8	637	520.750
723	46	1334.435	523.109
724	46	1386.587	523.435
725	35	717.157	523.300
726	39	895.705	523.962
727	19	69.974	523.816
728	31	283.919	526.210
729	8	1446.125	523.625
730	18	1504.444	528.111
731	34	844.618	530.676
732	28	1107.071	529.893
733	30	68.267	531.233
734	20	138.050	530.350
735	10	1669.300	531
736	4	130.750	530.750
737	5	702.900	531.300
738	6	1725.667	531.667
739	16	2023.500	533.500
740	32	320.406	535.281
741	29	766.259	534.741
742	13	1025.654	535.731
743	33	1068.803	537.409
744	43	431.407	538.849
745	7	1677.929	537.357
746	35	1803.300	539.700
747	20	1956.950	539.750
748	19	148.974	540.974
749	10	91.200	541.200
750	21	1158.881	542.595
751	25	1533.460	543.900
752	12	610	546.250
753	37	928.635	547.554
754	51	1219.578	549.755
755	22	1499.364	547.409
756	19	526.868	549.447
757	33	959.045	550.470
758	26	1258.077	551.769
759	35	1412.243	551.814
760	21	1469.262	550.738
761	32	342.188	553.219
762	47	1875.415	553.245
763	40	1011.625	555.125
764	27	1291.130	555.537
765	23	1667.674	554.891
766	10	221.500	554.700
767	17	1130.559	556.029
768	21	1748.167	556.024
769	7	710.643	555.214
770	35	646.329	558.500
771	10	1922.500	557.700
772	5	1933.700	557.500
773	25	1580.020	559.700
774	23	396.717	561.674
775	9	988.611	560.167
776	15	1237.567	560.833
777	44	507.750	562.955
778	5	1216.300	559.900
779	36	1563.750	563.722
780	5	475.300	562.500
781	29	131.293	566.086
782	33	388.258	566.530
783	54	1309.500	568.685
784	27	1380.167	568.278
785	28	48.357	569.500
786	10	395.400	568.100
787	15	581.367	568.300
788	24	335.750	570.542
789	29	946.052	570.328
790	5	970.700	567.900
791	43	1968.453	570.570
792	34	1990.882	570.471
793	50	214.980	572.060
794	33	1447.076	571.076
795	26	1917.615	571.423
796	44	20.250	572.545
797	34	848	572.382
798	14	1127	571.357
799	11	1632.682	572.136
800	29	491.569	574.086
801	11	1100.318	572.682
802	39	1157.115	575.885
803	14	1810	573.500
804	19	887.553	574.342
805	31	782.597	577.210
806	26	2009.885	577.154
807	30	1683.700	578
808	57	4.693	579.079
809	15	1414.033	578.433
810	28	630.179	579.964
811	13	517.654	580.115
812	43	1520.151	582.430
813	17	153.853	581.441
814	56	1177.518	584.036
815	10	1235.600	580.800
816	28	302.643	583.536
817	5	1701.500	581.500
818	34	256.471	584.706
819	24	793.458	585.208
820	6	1023.667	582.833
821	17	1348.088	586.382
822	11	1398.318	585.773
823	23	431.283	587.413
824	28	115.607	590.500
825	24	658.792	589.458
826	24	749.625	589.667
827	37	1646.257	591.176
828	32	588.875	592.656
829	32	730	592.500
830	4	1190	590.500
831	5	1201.900	590.900
832	34	1595.118	592.382
833	5	1211.500	591.700
834	17	1218.382	593.324
835	14	324.357	593.714
836	33	909.924	595.348
837	40	1815.550	595.500
838	12	1782.167	594.833
839	21	632.738	596.548
840	4	1214.750	595.250
841	8	1503.625	596.625
842	24	2020.417	597.625
843	12	1188.500	598.917
844	11095	1210.086	721.679
845	41	1080.720	601.915
846	20	1094	600.350
847	32	358.969	601.938
848	16	718.312	601.812
849	12	1014.250	601.500
850	34	834.912	603.412
851	19	1979.079	603.026
852	13	495.423	603.115
853	28	1403.250	605.214
854	6	763.333	604.167
855	21	1343.310	605.595
856	30	647.300	607
857	27	1022.426	608.167
858	34	1743.059	607.206
859	12	348.833	607.250
860	18	910.111	608.278
861	43	1679.407	609.593
862	33	533.318	611.045
863	25	1385.740	611.460
864	32	1923.312	611.250
865	30	317.733	612.133
866	48	1267.208	613.917
867	20	1461.150	612.100
868	9	1625.500	610.500
869	5	728.700	610.900
870	21	1363.595	613.976
871	26	1935.462	614.231
872	19	347.395	614.658
873	34	242.353	616.294
874	15	1632.833	615.233
875	18	118.778	616.667
876	24	76.083	617.833
877	11	501.864	617.591
878	14	1060.429	619.929
879	36	1589.889	621.750
880	34	1751.176	621.265
881	25	1883.820	621.060
882	11	1033.955	621.136
883	39	798.526	623.654
884	34	1010.147	624.029
885	36	1483.944	623.528
886	38	931.684	625.237
887	6	476.500	626
888	39	751.346	628.936
889	24	157.375	628.833
890	23	980.674	628.457
891	42	1125.190	630.262
892	24	61.042	630.208
893	22	960.182	629.318
894	5	1161.300	628.500
895	34	26.824	632.235
896	32	492.656	631.875
897	33	561.712	632.348
898	15	652.367	631.700
899	21	1511.262	631.500
900	29	402.879	633.500
901	34	118	634.529
902	4	1221.250	633
903	6	1216.667	634.333
904	32	327.219	636.656
905	45	439.167	637.389
906	7	786.500	634.929
907	4	1015.500	634.500
908	25	87.500	637.020
909	8	1223	638.375
910	4	1231	637.500
911	5	1245.300	638.500
912	4	1256.750	638.750
913	7	1215.071	639.214
914	28	1311.214	641.071
915	5	516.700	640.100
916	35	596.614	643.700
917	102	1225.118	650.108
918	8	1456.625	641.500
919	18	665.389	643.556
920	11	1241.045	643.500
921	7	1245.214	643.786
922	24	637.500	644.792
923	25	1214.220	649.660
924	4	1287.750	644.500
925	30	1858.467	645.967
926	5	1248.900	645.900
927	4	1277.250	647
928	26	1602.692	648.500
929	40	1903.300	648.575
930	52	188.192	650.135
931	17	926.206	648.676
932	5	1241.500	648.100
933	18	1253.167	650.667
934	78	1265.833	652.833
935	16	525.688	649.875
936	27	824.352	651.907
937	8	1234.500	649.375
938	4	1288.250	650
939	60	1316.233	654.667
940	14	1776.786	651.071
941	33	254.197	653.076
942	29	1445.879	654.569
943	8	1300.375	654.500
944	33	873.076	656.530
945	6	1045.667	655.667
946	5	1241.500	655.500
947	22	1819.591	657.136
948	4	2001.500	654.750
949	5	1055.300	656.300
950	5	1108.100	656.500
951	4	1208	656
952	5	1280.900	656.500
953	7	1291.357	657.214
954	35	1804.643	658.614
955	44	984.886	660.364
956	5	1064.300	657.300
957	8	1076.625	657.750
958	4	1229.500	657.250
959	13	1253.038	660.423
960	4	1310.500	657
961	18	1059.056	661.333
962	7	1276.929	658.643
963	37	1376.230	660.635
964	10	1295.200	660.900
965	11	1403.045	659.773
966	18	1051.278	662.722
967	4	1098	660.750
968	8	1268.375	661.375
969	34	1555.206	662.765
970	45	1959.367	662.722
971	21	282.643	662.738
972	10	1037.900	662.200
973	4	1067.250	662
974	4	1073.500	661.500
