 	Area	X	Y
468	28	1268.036	337.857
469	19	1327.605	337.500
470	42	224.595	340.762
471	20	84.050	340.950
472	5	1105.700	340.900
473	24	1162.875	341.792
474	5	269.700	342.100
475	26	782.846	344.038
476	31	102.500	345.726
477	21	1985.500	344.500
478	10	988.500	345
479	17	1033.794	346.147
480	29	454.328	347.983
481	32	1682.469	348.219
482	55	6.609	350.009
483	32	1397.688	349.500
484	36	1453.778	351.083
485	25	1051.140	351.380
486	11	1525.318	349.591
487	34	1953.147	351.500
488	18	817.444	352.889
489	27	491.278	353.685
490	28	613.536	353.929
491	25	1779.540	353.860
492	40	1595.350	355.575
493	13	888.500	354.885
494	26	1767.500	356
495	16	143.812	356.375
496	13	342.115	356.885
497	26	447.692	357.731
498	7	1133.786	356.643
499	11	836.045	357.864
500	4	1929.500	357.250
501	37	1202.149	361.662
502	34	1363.500	361.353
503	27	908.241	361.907
504	31	390.113	363.081
505	24	783.250	363.792
506	30	1548.367	365.200
507	4	1734.500	363
508	44	1819	365.591
509	17	1424.971	365.618
510	36	665.361	367.139
511	16	1175.750	366.562
512	23	1668.804	367.587
513	11	1830.682	368.045
514	41	39.110	370.915
515	37	1320.905	370.311
516	7	349.357	369.786
517	34	192.529	373.294
518	27	523.759	372.130
519	12	1646	370.500
520	9	518.389	373.389
521	39	108.449	375.756
522	36	477.028	375.444
523	19	1475.974	374.658
524	4	1458	374.250
525	8	1737.375	374.625
526	33	1880.924	376.652
527	18	1850.167	376.222
528	39	343.756	378.372
529	27	1435.685	379.574
530	27	866.537	380.352
531	37	929.770	380.986
532	27	760.611	381.759
533	25	1042.780	381.020
534	39	577.577	382.397
535	37	1926.959	383.284
536	11	35.864	382.045
537	22	556.136	383.318
538	38	637.421	383.316
539	10	1152.900	386.500
540	39	1284.295	388.397
541	20	1485	386.650
542	39	245.397	388.885
543	28	842.357	389.857
544	22	2046.273	389.318
545	6	666.667	388.333
546	32	1098.188	391.500
547	35	1080.271	394.186
548	15	1573.300	395.433
549	29	1181.190	397.569
550	6	1210.667	396.667
551	7	1857.500	396.500
552	18	258.222	398.444
553	36	439.611	399.528
554	30	1131.867	400.267
555	6	919.667	398.667
556	30	1514.400	401.800
557	29	1629.810	402.431
558	36	1607.500	403.778
559	27	1690.241	403.056
560	12	2015	401.833
561	4	1487.250	402.500
562	21	1674.024	403.881
563	5	1971.100	402.300
564	20	131.400	405.350
565	39	1362.474	405.910
566	27	1801.167	405.130
567	14	756.429	404.786
568	21	2038.976	406.119
569	39	284.833	407.910
570	8	739.500	406
571	34	1189.588	407.412
572	41	177.305	409.451
573	30	465.233	408.333
574	16	125.625	408.812
575	30	995.500	410.433
576	33	1823.076	409.924
577	29	541.362	411.603
578	40	967.500	411.700
579	19	1305.921	411.447
580	29	1962.052	412.914
581	38	589.500	414.921
582	31	1380.597	414.500
583	11	1416.318	412.773
584	25	628.780	415.260
585	27	869.278	416.574
586	24	903.458	416.958
587	34	848.029	419.441
588	11	759.136	419.227
589	35	418.157	421.871
590	38	1057.053	421.921
591	49	86.500	423.561
592	32	1229.906	422.156
593	23	829.065	422.457
594	36	1908.278	423.250
595	14	797.214	423
596	13	1377.115	423.269
597	9	1560.833	423.389
598	41	362.232	425.524
599	9	1095.500	424.833
600	33	1567.045	429.197
601	23	651.500	429.500
602	35	2036.586	431.071
603	4	1194.500	428.750
604	21	209.833	431.976
605	28	689.857	431.964
606	33	732.561	432.409
607	18	915.389	431.778
608	28	1920.857	433.893
609	26	1739.500	434.538
610	23	1788.848	436.630
611	32	1462.062	439.531
612	20	1282.550	440.200
613	36	963.278	442.472
614	28	1714.786	441.286
615	42	127.952	444.738
616	20	550.400	443
617	23	1653.543	443.891
618	25	1629.260	444.620
619	26	634.808	445.846
620	29	1437.328	447.224
621	33	1019.591	448.227
622	20	763.400	450.400
623	7	1674.500	448.786
624	27	355.870	450.796
625	44	1514.568	452.432
626	32	24.281	452.125
627	27	833.056	452.352
628	14	1282.143	451.071
629	20	1373.700	452.050
630	28	1576.679	454.143
631	8	1807.250	454.500
632	33	1826.773	456.318
633	6	1120.833	456.500
634	34	1301.088	462.412
635	40	282.675	463.750
636	34	724.529	463.382
637	28	997.679	462.821
638	35	1867.043	463.414
639	44	254.455	466.159
640	5	473.900	463.300
641	36	750.583	465.333
642	29	1236.328	465.121
643	16	1492	464.438
644	14	2046.643	465
645	30	1474.033	466.533
646	24	1710	467.583
647	27	1438.574	468.278
648	8	1614.375	466.375
649	34	1958.382	469.618
650	32	680.688	469.594
651	6	1588.333	468.333
652	18	1756.833	471.333
653	23	638.413	472.891
654	28	787.250	473.357
655	39	1090.013	473.628
656	36	1605.750	473.556
657	35	209.043	474.586
658	18	887.889	473.111
659	14	1337.500	474.571
660	37	483.365	476.743
661	41	1278.451	476.500
662	27	1784.574	476.463
663	26	2018.192	476
664	33	2037.167	476.652
665	31	849.855	478.919
666	38	544.553	479.421
667	35	1402.757	479.214
668	53	390.632	482.481
669	6	827.833	479.167
670	27	207.278	482.537
671	35	139.700	483.529
672	47	28.840	485.734
673	19	1032.921	484.921
674	16	1942.625	484.188
675	17	1977.265	485.500
676	43	976.663	489.128
677	6	1142.667	486.667
678	17	726.088	488.382
679	33	1697.348	489.136
680	24	1138	489.750
681	41	1183.402	491.037
682	32	1736.781	490.344
683	14	1966.929	489.786
684	26	1234.923	490.923
685	37	1362.878	491.284
686	9	1690.056	491.833
687	42	1220.286	494.929
688	22	1282.909	493.909
689	6	914.167	493.500
690	28	325	495.821
691	44	588.295	497.795
692	22	654.500	497.409
693	17	840.971	497.618
694	9	1547.056	496.833
695	38	1827.316	498.842
696	22	1504.591	498.591
697	27	1996.389	501.759
698	4	2033.750	499.500
699	14	199.429	502.786
700	13	153.962	503.346
701	38	1056.026	504.947
702	18	1342.278	503.556
703	11	292.045	504.136
704	5	2026.300	502.900
705	20	791.350	506.250
706	8	1387.875	504.500
707	30	513.333	508.333
708	49	910.745	509.235
709	5	450.500	508.900
710	33	814.076	510.076
711	31	1570.790	510.855
712	40	1901.025	512.175
713	29	1761.086	512.121
714	14	1948.071	511.857
715	42	1094.429	515.643
716	33	1674.227	515.742
717	16	546.062	516.375
718	40	125.350	518.525
719	45	308.944	519.300
720	27	1948.130	518.426
721	16	1601	518.438
722	12	1225.833	518.583
723	5	194.100	519.300
724	18	1113	520.611
725	26	1296.500	520.654
726	23	409.761	522.326
727	11	1922.318	521.318
728	32	603.656	523.062
729	28	727.857	523.821
730	7	1161.071	522.071
731	11	1273.318	521.591
732	44	443.545	526.136
733	4	1497.750	524.750
734	4	58	526
735	7	1329.500	527.214
736	31	1689.016	528.984
737	9	542.944	529.389
738	23	902.239	529.674
739	28	867.643	531.500
740	5	1239.700	529.100
741	14	235.286	531.571
742	22	1592.909	533.318
743	38	1799.316	534.447
744	40	657	534.475
745	28	1380.786	533.964
746	39	1872.295	536.141
747	19	358.868	536.868
748	41	268.890	538.500
749	8	733.375	536.875
750	35	813.386	538.929
751	45	1430.856	539.278
752	41	1482.915	539.280
753	34	992.029	539.206
754	19	166.395	539.868
755	7	1542.214	539.500
756	32	380.031	541.906
757	4	37.500	541
758	17	1600.500	543.735
759	18	234.778	545.444
760	37	940.932	546.554
761	24	1203.333	545.458
762	34	165.147	547.382
763	8	1765.500	546.625
764	7	1821.786	547.071
765	30	58.467	549.500
766	5	799.700	547.100
767	27	862.759	550.611
768	30	417.133	550.767
769	8	1122	551.750
770	33	1164.955	553.227
771	46	527.761	554.826
772	10	1774.600	553
773	37	1900.014	555.824
774	21	245.500	556.500
775	11	187.864	557.045
776	23	1255.413	558.500
777	23	1629.630	559.283
778	38	38.474	563.421
779	11	706.045	562.136
780	37	1025.149	563.824
